Date,PREC.I-1 (in) ,PREC (m),TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,ID,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,ID,SNWD.I-1 (m) ,SNDENS_gcm3,SNDENS_kgm3,ID,SNThermCond_,SNThermCond_Sturm,ID,SNThermCond_est,ID,Permadata_surface_temp,,,
4/22/17,2.9,0.07,-5.8,-4.9,-16.1,906,-10,19,906,0.48,0.15,152.63,906,0.08,0.06,906,0.3,906,-11.77,,,
4/23/17,2.9,0.07,-7.8,1.6,-7.8,907,-4.1,19,907,0.48,0.15,152.63,907,0.08,0.06,907,0.3,907,-11.61,,,
4/24/17,2.9,0.07,-14.4,-2.1,-15.7,908,-9.1,19,908,0.48,0.15,152.63,908,0.08,0.06,908,0.3,908,-11.38,,,
4/25/17,2.9,0.07,-18.3,-14.3,-21.3,909,-18,18,909,0.46,0.16,161.11,909,0.08,0.06,909,0.3,909,-11.38,,,
4/26/17,2.9,0.07,-16.5,-15.8,-20.6,910,-17.8,18,910,0.46,0.16,161.11,910,0.08,0.06,910,0.3,910,-11.44,,,
4/27/17,2.9,0.07,-20.8,-13.7,-20.8,911,-16.1,18,911,0.46,0.16,161.11,911,0.08,0.06,911,0.3,911,-11.38,,,
4/28/17,2.9,0.07,-15.9,-5.1,-22.8,912,-17.3,18,912,0.46,0.16,161.11,912,0.08,0.06,912,0.3,912,-11.72,,,
4/29/17,3,0.08,-4.5,-0.6,-18.7,913,-10.3,18,913,0.46,0.17,166.67,913,0.09,0.06,913,0.3,913,-11.94,,,
4/30/17,3,0.08,-10.8,3.4,-11.7,914,-4.1,18,914,0.46,0.17,166.67,914,0.09,0.06,914,0.3,914,-11.72,,,
5/1/17,3,0.08,-14.9,-3.7,-14.9,915,-10.8,17,915,0.43,0.18,176.47,915,0.10,0.07,915,0.3,915,-11.49,,,
5/2/17,3,0.08,-9.1,-4.8,-16.5,916,-11,18,916,0.46,0.17,166.67,916,0.09,0.06,916,0.3,916,-11.44,,,
5/3/17,3,0.08,-11.2,-1.2,-11.2,917,-7.3,18,917,0.46,0.17,166.67,917,0.09,0.06,917,0.3,917,-11.27,,,
5/4/17,3,0.08,-8.7,-6.6,-13.2,918,-9.6,18,918,0.46,0.17,166.67,918,0.09,0.06,918,0.3,918,-11.05,,,
5/5/17,3,0.08,-6.2,-2.8,-8.7,919,-6.3,18,919,0.46,0.17,166.67,919,0.09,0.06,919,0.3,919,-10.7,,,
5/6/17,3,0.08,-5.5,-3.9,-7.8,920,-5.7,18,920,0.46,0.17,166.67,920,0.09,0.06,920,0.3,920,-10.3,,,
5/7/17,3,0.08,-4.8,-2.2,-6.7,921,-4.8,15,921,0.38,0.20,200.00,921,0.13,0.08,921,0.3,921,-9.92,,,
5/8/17,3,0.08,-5.6,-0.4,-6.9,922,-4.1,18,922,0.46,0.17,166.67,922,0.09,0.06,922,0.3,922,-9.61,,,
5/9/17,3,0.08,-5.8,-2,-6.3,923,-4.4,18,923,0.46,0.17,166.67,923,0.09,0.06,923,0.3,923,-9.35,,,
5/10/17,3,0.08,-6.7,-2.3,-6.9,924,-4.9,19,924,0.48,0.16,157.89,924,0.08,0.06,924,0.3,924,-9.14,,,
5/11/17,3,0.08,-5.3,-2.7,-6.9,925,-4.5,19,925,0.48,0.16,157.89,925,0.08,0.06,925,0.3,925,-8.99,,,
5/12/17,3,0.08,-6.2,-3.2,-6.5,926,-4.9,18,926,0.46,0.17,166.67,926,0.09,0.06,926,0.3,926,-8.81,,,
5/13/17,3,0.08,-7.6,0.6,-8.4,927,-4.9,19,927,0.48,0.16,157.89,927,0.08,0.06,927,0.3,927,-8.73,,,
5/14/17,3.1,0.08,-3.6,1.5,-8.8,928,-4.7,19,928,0.48,0.16,163.16,928,0.09,0.06,928,0.3,928,-8.68,,,
5/15/17,3.1,0.08,-3,2.3,-3.8,929,-1.8,18,929,0.46,0.17,172.22,929,0.10,0.06,929,0.3,929,-8.43,,,
5/16/17,3.1,0.08,1.4,9.1,-4.2,930,1.8,18,930,0.46,0.17,174.98,930,0.10,0.06,930,0.3,930,-8.09,,,
5/17/17,3.1,0.08,-0.5,4.7,-3.1,931,0.7,18,931,0.46,0.17,174.98,931,0.10,0.06,931,0.3,931,-7.5,,,
5/18/17,3.1,0.08,-2.1,9,-2.1,932,1.2,16,932,0.41,0.20,196.85,932,0.13,0.07,932,0.3,932,-6.416,,,
5/19/17,3.2,0.08,-0.4,3.7,-3.2,933,0.9,15,933,0.38,0.21,209.97,933,0.14,0.08,933,0.3,933,-4.758,,,
5/20/17,3.2,0.08,-2,1.2,-2,934,-0.4,15,934,0.38,0.21,213.33,934,0.15,0.08,934,0.3,934,-3.828,,,
5/21/17,3.2,0.00,-3,-1.1,-3.1,935,-2.2,15,935,0.00,0.00,0.00,935,0.00,0.02,935,0.3,935,-3.743,,,
5/22/17,3.2,0.00,-2,-0.7,-3.8,936,-2.4,15,936,0.00,0.00,0.00,936,0.00,0.02,936,0.3,936,-3.855,,,
5/23/17,3.3,0.00,-2.2,0.7,-2.2,937,-1.3,15,937,0.00,0.00,0.00,937,0.00,0.02,937,0.3,937,-4.089,,,
5/24/17,3.3,0.00,-0.2,1,-3.1,938,-1,15,938,0.00,0.00,0.00,938,0.00,0.02,938,0.3,938,-4.176,,,
5/25/17,3.3,0.00,7.1,9.1,-0.5,939,3.9,12,939,0.00,0.00,0.00,939,0.00,0.02,939,0.3,939,-0.045,,,
5/26/17,3.4,0.00,3.7,8.5,1.4,940,4.8,9,940,0.00,0.00,0.00,940,0.00,0.02,940,0.3,940,-0.051,,,
5/27/17,3.4,0.00,3.6,8.7,1.8,941,5.6,5,941,0.00,0.00,0.00,941,0.00,0.02,941,0.3,941,-0.057,,,
5/28/17,3.4,0.00,5.1,9.8,0.8,942,6.1,0,942,0.00,0.00,0.00,942,0.00,0.02,942,0.3,942,-0.175,,,
5/29/17,3.4,0.00,3.2,11.9,3.1,943,7.9,0,943,0.00,0.00,0.00,943,0.00,0.02,943,0.3,943,-0.163,,,
5/30/17,3.4,0.00,0.2,6.2,0.2,944,1.6,0,944,0.00,0.00,0.00,944,0.00,0.02,944,0.3,944,-0.13,,,
5/31/17,3.4,0.00,1.8,4.5,-1,945,1.6,0,945,0.00,0.00,0.00,945,0.00,0.02,945,0.3,945,-0.091,,,
6/1/17,3.4,0.00,-0.8,5.1,-1,946,2.3,0,946,0.00,0.00,0.00,946,0.00,0.02,946,0.3,946,0.02,,,
6/2/17,3.4,0.00,-0.6,5.8,-2.4,947,2.1,0,947,0.00,0.00,0.00,947,0.00,0.02,947,0.3,947,0.122,,,
6/3/17,3.4,0.00,-1.1,5.3,-1.7,948,1.7,0,948,0.00,0.00,0.00,948,0.00,0.02,948,0.3,948,0.146,,,
6/4/17,3.4,0.00,-2,4.6,-2.1,949,0.6,0,949,0.00,0.00,0.00,949,0.00,0.02,949,0.3,949,0.194,,,
6/5/17,3.4,0.00,-2.2,3.2,-2.8,950,-0.2,0,950,0.00,0.00,0.00,950,0.00,0.02,950,0.3,950,0.191,,,
6/6/17,3.4,0.00,-2,2.8,-3.3,951,-0.8,0,951,0.00,0.00,0.00,951,0.00,0.02,951,0.3,951,0.103,,,
6/7/17,3.4,0.00,-1.4,2.8,-3.6,952,-0.6,0,952,0.00,0.00,0.00,952,0.00,0.02,952,0.3,952,0.041,,,
6/8/17,3.4,0.00,0,5.7,-2.1,953,1.6,0,953,0.00,0.00,0.00,953,0.00,0.02,953,0.3,953,0.662,,,
6/9/17,3.4,0.00,-0.5,5.1,-1,954,1.2,0,954,0.00,0.00,0.00,954,0.00,0.02,954,0.3,954,0.176,,,
6/10/17,3.4,0.00,-1.9,3.5,-1.9,955,0.3,0,955,0.00,0.00,0.00,955,0.00,0.02,955,0.3,955,0.098,,,
6/11/17,3.4,0.00,-0.6,7.1,-2.9,956,2.4,0,956,0.00,0.00,0.00,956,0.00,0.02,956,0.3,956,0.43,,,
6/12/17,3.4,0.00,-1.7,9.6,-1.7,957,3.7,0,957,0.00,0.00,0.00,957,0.00,0.02,957,0.3,957,0.824,,,
6/13/17,3.4,0.00,-0.7,7.4,-2.7,958,2.3,0,958,0.00,0.00,0.00,958,0.00,0.02,958,0.3,958,0.524,,,
6/14/17,3.4,0.00,-0.6,9.9,-2.1,959,3.7,0,959,0.00,0.00,0.00,959,0.00,0.02,959,0.3,959,1.115,,,
6/15/17,3.4,0.00,0.5,13.2,-1.8,960,4.9,0,960,0.00,0.00,0.00,960,0.00,0.02,960,0.3,960,2.053,,,
6/16/17,3.4,0.00,-0.2,9.4,-1.4,961,2.8,0,961,0.00,0.00,0.00,961,0.00,0.02,961,0.3,961,1.614,,,
6/17/17,3.4,0.00,0.7,8.5,-1.4,962,2.4,0,962,0.00,0.00,0.00,962,0.00,0.02,962,0.3,962,2.366,,,
6/18/17,3.5,0.00,5.2,10.1,-0.7,963,5.5,0,963,0.00,0.00,0.00,963,0.00,0.02,963,0.3,963,3.345,,,
6/19/17,3.6,0.00,9.4,19.4,3.2,964,11.8,0,964,0.00,0.00,0.00,964,0.00,0.02,964,0.3,964,4.287,,,
6/20/17,3.6,0.00,8.6,18.3,6.1,965,12.7,0,965,0.00,0.00,0.00,965,0.00,0.02,965,0.3,965,5.182,,,
6/21/17,3.8,0.00,10.4,17.7,6.6,966,12.4,0,966,0.00,0.00,0.00,966,0.00,0.02,966,0.3,966,5.927,,,
6/22/17,3.8,0.00,14.2,18.2,10.3,967,14.2,0,967,0.00,0.00,0.00,967,0.00,0.02,967,0.3,967,5.654,,,
6/23/17,3.8,0.00,11.1,18,10.2,968,14.2,0,968,0.00,0.00,0.00,968,0.00,0.02,968,0.3,968,6.28,,,
6/24/17,3.9,0.00,9.6,17.9,9.5,969,12.7,0,969,0.00,0.00,0.00,969,0.00,0.02,969,0.3,969,5.221,,,
6/25/17,3.9,0.00,11.9,18.1,8.9,970,13.3,0,970,0.00,0.00,0.00,970,0.00,0.02,970,0.3,970,5.124,,,
6/26/17,3.9,0.00,7.1,15.9,7.1,971,11.4,0,971,0.00,0.00,0.00,971,0.00,0.02,971,0.3,971,5.795,,,
6/27/17,3.9,0.00,7.6,19.1,6.7,972,12.8,0,972,0.00,0.00,0.00,972,0.00,0.02,972,0.3,972,8.23,,,
6/28/17,3.9,0.00,8.7,17.8,6.3,973,12.3,0,973,0.00,0.00,0.00,973,0.00,0.02,973,0.3,973,8.1,,,
6/29/17,3.9,0.00,14.7,21.7,5.6,974,13.8,0,974,0.00,0.00,0.00,974,0.00,0.02,974,0.3,974,9.92,,,
6/30/17,3.9,0.00,9.9,22,9.9,975,17.2,0,975,0.00,0.00,0.00,975,0.00,0.02,975,0.3,975,10.3,,,
7/1/17,3.9,0.00,8.8,22,7.2,976,14.8,0,976,0.00,0.00,0.00,976,0.00,0.02,976,0.3,976,10.51,,,
7/2/17,3.9,0.00,11.6,20.8,8.3,977,15.9,0,977,0.00,0.00,0.00,977,0.00,0.02,977,0.3,977,9.76,,,
7/3/17,3.9,0.00,13.1,15,10.1,978,13.1,0,978,0.00,0.00,0.00,978,0.00,0.02,978,0.3,978,8.81,,,
7/4/17,4,0.00,9.3,15.8,9.2,979,12.2,0,979,0.00,0.00,0.00,979,0.00,0.02,979,0.3,979,9.4,,,
7/5/17,4,0.00,12.5,18.2,7.7,980,13.3,0,980,0.00,0.00,0.00,980,0.00,0.02,980,0.3,980,9.38,,,
7/6/17,4.1,0.00,13,17.7,10.4,981,13.7,0,981,0.00,0.00,0.00,981,0.00,0.02,981,0.3,981,9.3,,,
7/7/17,4.1,0.00,14.2,24.8,12.6,982,18.1,0,982,0.00,0.00,0.00,982,0.00,0.02,982,0.3,982,9.94,,,
7/8/17,4.1,0.00,14.1,21.9,11.9,983,16.8,0,983,0.00,0.00,0.00,983,0.00,0.02,983,0.3,983,11.16,,,
7/9/17,4.1,0.00,10.7,20.5,10.7,984,16.3,0,984,0.00,0.00,0.00,984,0.00,0.02,984,0.3,984,10.81,,,
7/10/17,4.2,0.00,7.6,14.4,6.2,985,10.3,0,985,0.00,0.00,0.00,985,0.00,0.02,985,0.3,985,7.79,,,
7/11/17,4.2,0.00,9.1,10.8,6.6,986,8.8,0,986,0.00,0.00,0.00,986,0.00,0.02,986,0.3,986,7.03,,,
7/12/17,4.2,0.00,5.9,14.6,5.9,987,9.8,0,987,0.00,0.00,0.00,987,0.00,0.02,987,0.3,987,7.87,,,
7/13/17,4.2,0.00,6.7,15.3,5.5,988,9.1,0,988,0.00,0.00,0.00,988,0.00,0.02,988,0.3,988,7.9,,,
7/14/17,4.2,0.00,17.2,21.1,5.2,989,14.9,0,989,0.00,0.00,0.00,989,0.00,0.02,989,0.3,989,12.15,,,
7/15/17,4.2,0.00,18.2,25.7,15.2,990,20.6,0,990,0.00,0.00,0.00,990,0.00,0.02,990,0.3,990,13.9,,,
7/16/17,4.2,0.00,8.2,18.8,8.2,991,15.7,0,991,0.00,0.00,0.00,991,0.00,0.02,991,0.3,991,9.9,,,
7/17/17,4.2,0.00,9.2,18.7,7.1,992,11.9,0,992,0.00,0.00,0.00,992,0.00,0.02,992,0.3,992,11.39,,,
7/18/17,4.2,0.00,16.4,22.6,7.3,993,15.7,0,993,0.00,0.00,0.00,993,0.00,0.02,993,0.3,993,12.25,,,
7/19/17,4.2,0.00,19.2,24.9,14.8,994,20.3,0,994,0.00,0.00,0.00,994,0.00,0.02,994,0.3,994,13.24,,,
7/20/17,4.2,0.00,13.7,22.5,13.7,995,18.4,0,995,0.00,0.00,0.00,995,0.00,0.02,995,0.3,995,12.26,,,
7/21/17,4.8,0.00,2.8,13.7,2.8,996,7.9,0,996,0.00,0.00,0.00,996,0.00,0.02,996,0.3,996,5.35,,,
7/22/17,4.9,0.00,10.8,11.8,2.2,997,6.8,0,997,0.00,0.00,0.00,997,0.00,0.02,997,0.3,997,7.12,,,
7/23/17,5.2,0.00,8.6,12.1,6.3,998,8.9,0,998,0.00,0.00,0.00,998,0.00,0.02,998,0.3,998,4.311,,,
7/24/17,5.6,0.00,13,15.4,8.6,999,12.6,0,999,0.00,0.00,0.00,999,0.00,0.02,999,0.3,999,6.262,,,
7/25/17,5.7,0.00,7.7,13.4,7.7,1000,10.6,0,1000,0.00,0.00,0.00,1000,0.00,0.02,1000,0.3,1000,5.099,,,
7/26/17,5.7,0.00,6.6,13.9,6.6,1001,9.7,0,1001,0.00,0.00,0.00,1001,0.00,0.02,1001,0.3,1001,7.06,,,
7/27/17,5.7,0.00,5.5,11.4,4.4,1002,7.1,0,1002,0.00,0.00,0.00,1002,0.00,0.02,1002,0.3,1002,6.803,,,
7/28/17,5.7,0.00,17.3,22.4,3.8,1003,14.1,0,1003,0.00,0.00,0.00,1003,0.00,0.02,1003,0.3,1003,10.94,,,
7/29/17,5.7,0.00,16.5,25.6,12.7,1004,19.8,0,1004,0.00,0.00,0.00,1004,0.00,0.02,1004,0.3,1004,11.6,,,
7/30/17,5.9,0.00,14,24.3,13.7,1005,18.4,0,1005,0.00,0.00,0.00,1005,0.00,0.02,1005,0.3,1005,11.33,,,
7/31/17,6,0.00,6.1,14.3,6.1,1006,9.7,0,1006,0.00,0.00,0.00,1006,0.00,0.02,1006,0.3,1006,7.56,,,
8/1/17,6,0.00,16.4,22.7,5,1007,16.4,0,1007,0.00,0.00,0.00,1007,0.00,0.02,1007,0.3,1007,9.74,,,
8/2/17,6,0.00,12.3,17.3,11.9,1008,14.8,0,1008,0.00,0.00,0.00,1008,0.00,0.02,1008,0.3,1008,9.02,,,
8/3/17,6.3,0.00,11.1,19.7,10.6,1009,13.6,0,1009,0.00,0.00,0.00,1009,0.00,0.02,1009,0.3,1009,8.65,,,
8/4/17,6.7,0.00,6.5,11.6,6.5,1010,9.9,0,1010,0.00,0.00,0.00,1010,0.00,0.02,1010,0.3,1010,5.587,,,
8/5/17,6.7,0.00,14.4,17.2,6,1011,11.2,0,1011,0.00,0.00,0.00,1011,0.00,0.02,1011,0.3,1011,7.2,,,
8/6/17,6.8,0.00,11.9,20.9,11.7,1012,15.1,0,1012,0.00,0.00,0.00,1012,0.00,0.02,1012,0.3,1012,8.43,,,
8/7/17,6.8,0.00,15.2,17,9.2,1013,13.3,0,1013,0.00,0.00,0.00,1013,0.00,0.02,1013,0.3,1013,9.41,,,
8/8/17,6.9,0.00,13.4,20.3,12.2,1014,16.1,0,1014,0.00,0.00,0.00,1014,0.00,0.02,1014,0.3,1014,9.15,,,
8/9/17,6.9,0.00,12.5,18.1,9.2,1015,13.3,0,1015,0.00,0.00,0.00,1015,0.00,0.02,1015,0.3,1015,8.55,,,
8/10/17,7,0.00,7.1,16.4,7.1,1016,13.1,0,1016,0.00,0.00,0.00,1016,0.00,0.02,1016,0.3,1016,7.8,,,
8/11/17,7.1,0.00,13.7,18.3,5.9,1017,11.6,0,1017,0.00,0.00,0.00,1017,0.00,0.02,1017,0.3,1017,8.44,,,
8/12/17,7.3,0.00,6.7,17.7,6.7,1018,12.3,0,1018,0.00,0.00,0.00,1018,0.00,0.02,1018,0.3,1018,5.874,,,
8/13/17,7.6,0.00,3.3,8,3.3,1019,5.8,0,1019,0.00,0.00,0.00,1019,0.00,0.02,1019,0.3,1019,3.173,,,
8/14/17,7.8,0.00,1.7,3.8,1.7,1020,3,0,1020,0.00,0.00,0.00,1020,0.00,0.02,1020,0.3,1020,1.497,,,
8/15/17,8.1,0.00,1.9,3.2,1.4,1021,2.3,0,1021,0.00,0.00,0.00,1021,0.00,0.02,1021,0.3,1021,1.485,,,
8/16/17,8.3,0.00,2.8,6.8,0.7,1022,3.2,0,1022,0.00,0.00,0.00,1022,0.00,0.02,1022,0.3,1022,1.709,,,
8/17/17,8.3,0.00,7.1,17.1,1.8,1023,8.3,0,1023,0.00,0.00,0.00,1023,0.00,0.02,1023,0.3,1023,4.592,,,
8/18/17,8.4,0.00,5.3,13.1,4.5,1024,8.8,0,1024,0.00,0.00,0.00,1024,0.00,0.02,1024,0.3,1024,4.302,,,
8/19/17,8.4,0.00,6.6,12.3,3.9,1025,8.4,0,1025,0.00,0.00,0.00,1025,0.00,0.02,1025,0.3,1025,4.832,,,
8/20/17,8.4,0.00,4.1,8.5,4.1,1026,6.2,0,1026,0.00,0.00,0.00,1026,0.00,0.02,1026,0.3,1026,4.103,,,
8/21/17,8.5,0.00,3.9,7.9,3.2,1027,4.8,0,1027,0.00,0.00,0.00,1027,0.00,0.02,1027,0.3,1027,4.524,,,
8/22/17,8.5,0.00,3.7,12.6,2.5,1028,7,0,1028,0.00,0.00,0.00,1028,0.00,0.02,1028,0.3,1028,4.375,,,
8/23/17,8.5,0.00,6,15.9,3.7,1029,10.9,0,1029,0.00,0.00,0.00,1029,0.00,0.02,1029,0.3,1029,5.447,,,
8/24/17,8.6,0.00,5.3,10.2,5.2,1030,7.3,0,1030,0.00,0.00,0.00,1030,0.00,0.02,1030,0.3,1030,4.665,,,
8/25/17,8.6,0.00,2.2,6.6,2.1,1031,4.6,0,1031,0.00,0.00,0.00,1031,0.00,0.02,1031,0.3,1031,3.6,,,
8/26/17,8.8,0.00,1.6,4.9,1.4,1032,2.9,0,1032,0.00,0.00,0.00,1032,0.00,0.02,1032,0.3,1032,2.337,,,
8/27/17,9.1,0.00,1.8,4,1.6,1033,2.7,0,1033,0.00,0.00,0.00,1033,0.00,0.02,1033,0.3,1033,1.84,,,
8/28/17,9.3,0.00,2.2,4.4,0.7,1034,2.3,0,1034,0.00,0.00,0.00,1034,0.00,0.02,1034,0.3,1034,1.869,,,
8/29/17,10,0.00,0.1,3.9,0.1,1035,1.4,0,1035,0.00,0.00,0.00,1035,0.00,0.02,1035,0.3,1035,0.572,,,
8/30/17,10.1,0.00,-0.2,1.9,-1.1,1036,0.1,0,1036,0.00,0.00,0.00,1036,0.00,0.02,1036,0.3,1036,0.226,,,
8/31/17,10.1,0.00,-0.1,0.8,-0.6,1037,0.2,0,1037,0.00,0.00,0.00,1037,0.00,0.02,1037,0.3,1037,0.094,,,
9/1/17,10.2,0.00,-0.8,3.3,-0.8,1038,0.8,0,1038,0.00,0.00,0.00,1038,0.00,0.02,1038,0.3,1038,0.066,,,
9/2/17,10.2,0.00,1.3,6.3,-2.9,1039,1.6,0,1039,0.00,0.00,0.00,1039,0.00,0.02,1039,0.3,1039,0.065,,,
9/3/17,10.3,0.00,3.8,5.9,0.6,1040,2.8,0,1040,0.00,0.00,0.00,1040,0.00,0.02,1040,0.3,1040,1.087,,,
9/4/17,10.3,0.00,7.6,11.9,2.9,1041,7.2,0,1041,0.00,0.00,0.00,1041,0.00,0.02,1041,0.3,1041,1.744,,,
9/5/17,10.3,0.00,5.8,11.6,4.4,1042,7.3,0,1042,0.00,0.00,0.00,1042,0.00,0.02,1042,0.3,1042,2.26,,,
9/6/17,10.3,0.00,2.6,12.1,2.6,1043,7.7,0,1043,0.00,0.00,0.00,1043,0.00,0.02,1043,0.3,1043,2.903,,,
9/7/17,10.4,0.00,3.8,5.7,0.1,1044,3.2,0,1044,0.00,0.00,0.00,1044,0.00,0.02,1044,0.3,1044,2.403,,,
9/8/17,10.5,0.00,3.5,9.6,3.1,1045,5.3,0,1045,0.00,0.00,0.00,1045,0.00,0.02,1045,0.3,1045,3.558,,,
9/9/17,10.6,0.00,-0.3,3.5,-0.3,1046,1.9,0,1046,0.00,0.00,0.00,1046,0.00,0.02,1046,0.3,1046,1.189,,,
9/10/17,10.6,0.00,-2.5,0.2,-2.7,1047,-1,0,1047,0.00,0.00,0.00,1047,0.00,0.02,1047,0.3,1047,0.408,,,
9/11/17,10.7,0.00,-0.8,0.8,-4.4,1048,-1.3,0,1048,0.00,0.00,0.00,1048,0.00,0.02,1048,0.3,1048,0.065,,,
9/12/17,10.8,0.00,2.4,4.4,-1.8,1049,1.8,0,1049,0.00,0.00,0.00,1049,0.00,0.02,1049,0.3,1049,0.755,,,
9/13/17,10.8,0.00,9.9,11.4,1.2,1050,6.9,0,1050,0.00,0.00,0.00,1050,0.00,0.02,1050,0.3,1050,2.588,,,
9/14/17,10.8,0.00,10.3,15.9,8.8,1051,11.8,0,1051,0.00,0.00,0.00,1051,0.00,0.02,1051,0.3,1051,4.44,,,
9/15/17,10.8,0.00,9.1,16.5,6.8,1052,11.3,0,1052,0.00,0.00,0.00,1052,0.00,0.02,1052,0.3,1052,4.204,,,
9/16/17,10.8,0.00,5.9,12.9,5.9,1053,9.6,0,1053,0.00,0.00,0.00,1053,0.00,0.02,1053,0.3,1053,3.501,,,
9/17/17,10.8,0.00,0.3,11.3,0.1,1054,7,0,1054,0.00,0.00,0.00,1054,0.00,0.02,1054,0.3,1054,2.281,,,
9/18/17,10.8,0.00,-0.2,3.1,-2.9,1055,0.4,0,1055,0.00,0.00,0.00,1055,0.00,0.02,1055,0.3,1055,1.333,,,
9/19/17,10.8,0.00,2.7,5.9,-0.3,1056,2.9,0,1056,0.00,0.00,0.00,1056,0.00,0.02,1056,0.3,1056,1.117,,,
9/20/17,11,0.00,0.2,2.7,0.1,1057,1.2,0,1057,0.00,0.00,0.00,1057,0.00,0.02,1057,0.3,1057,0.26,,,
9/21/17,11,0.00,-0.9,0.6,-1.1,1058,-0.1,0,1058,0.00,0.00,0.00,1058,0.00,0.02,1058,0.3,1058,0.149,,,
9/22/17,11,0.00,-1.1,1,-1.4,1059,-0.5,0,1059,0.00,0.00,0.00,1059,0.00,0.02,1059,0.3,1059,0.033,,,
9/23/17,11.2,0.00,-0.1,0.7,-1.4,1060,-0.3,0,1060,0.00,0.00,0.00,1060,0.00,0.02,1060,0.3,1060,-0.013,,,
9/24/17,11.2,0.00,-0.2,1.8,-0.2,1061,0.6,0,1061,0.00,0.00,0.00,1061,0.00,0.02,1061,0.3,1061,0.003,,,
9/25/17,11.3,0.00,0.2,2.1,-0.9,1062,0.5,0,1062,0.00,0.00,0.00,1062,0.00,0.02,1062,0.3,1062,0.4,,,
9/26/17,11.4,0.00,-2.7,0.2,-2.7,1063,-0.4,1,1063,0.00,0.00,0.00,1063,0.00,0.02,1063,0.3,1063,-0.006,,,
9/27/17,11.4,0.00,-2.4,-0.2,-3.9,1064,-2.1,2,1064,0.00,0.00,0.00,1064,0.00,0.02,1064,0.3,1064,-0.029,,,
9/28/17,11.4,0.00,-1.7,5.3,-4.2,1065,0.1,2,1065,0.00,0.00,0.00,1065,0.00,0.02,1065,0.3,1065,-0.045,,,
9/29/17,11.5,0.00,-2.1,0.9,-2.3,1066,-1.1,3,1066,0.00,0.00,0.00,1066,0.00,0.02,1066,0.3,1066,-0.045,,,
9/30/17,11.5,0.00,-2.6,-1.3,-3.3,1067,-2.4,4,1067,0.00,0.00,0.00,1067,0.00,0.02,1067,0.3,1067,-0.045,,,
10/1/17,0,0.00,2.9,3.1,-3.8,1068,-0.7,3,1068,0.00,0.00,0.00,1068,0.00,0.02,1068,0.15,1068,-0.05,,,
10/2/17,0,0.00,2.3,5.6,2.3,1069,3.8,1,1069,0.00,0.00,0.00,1069,0.00,0.02,1069,0.15,1069,-0.049,,,
10/3/17,0.1,0.00,2.8,4.3,0,1070,1.5,1,1070,0.00,0.00,0.00,1070,0.00,0.02,1070,0.15,1070,-0.051,,,
10/4/17,0.1,0.00,4.8,8,1.7,1071,4.5,1,1071,0.00,0.00,0.00,1071,0.00,0.02,1071,0.15,1071,-0.05,,,
10/5/17,0.1,0.00,5.4,10.6,2.7,1072,6.6,1,1072,0.00,0.00,0.00,1072,0.00,0.02,1072,0.15,1072,-0.013,,,
10/6/17,0.2,0.00,1.1,7.5,1.1,1073,4.5,1,1073,0.00,0.00,0.00,1073,0.00,0.02,1073,0.15,1073,0.025,,,
10/7/17,0.3,0.00,-0.3,1.2,-0.3,1074,0.5,2,1074,0.00,0.00,0.00,1074,0.00,0.02,1074,0.15,1074,-0.038,,,
10/8/17,0.3,0.01,-4.9,-0.3,-5.2,1075,-2.7,2,1075,0.05,0.15,150.00,1075,0.07,0.06,1075,0.15,1075,-0.045,,,
10/9/17,0.3,0.01,-4.2,-3.6,-6.6,1076,-4.9,3,1076,0.08,0.10,100.00,1076,0.03,0.04,1076,0.15,1076,-0.045,,,
10/10/17,0.3,0.01,-3.9,-1.9,-6.9,1077,-3.9,3,1077,0.08,0.10,100.00,1077,0.03,0.04,1077,0.15,1077,-0.045,,,
10/11/17,0.4,0.01,-0.7,1.4,-4.4,1078,-0.6,2,1078,0.05,0.20,200.00,1078,0.13,0.08,1078,0.15,1078,-0.045,,,
10/12/17,0.4,0.01,-1.6,0.6,-1.6,1079,-0.2,2,1079,0.05,0.20,200.00,1079,0.13,0.08,1079,0.15,1079,-0.046,,,
10/13/17,0.4,0.01,-0.6,0.8,-5.2,1080,-1.5,3,1080,0.08,0.13,133.33,1080,0.06,0.05,1080,0.15,1080,-0.045,,,
10/14/17,0.7,0.02,-1.9,1.1,-1.9,1081,-0.2,7,1081,0.18,0.10,100.00,1081,0.03,0.04,1081,0.15,1081,-0.046,,,
10/15/17,0.8,0.02,-6.6,-1.9,-6.7,1082,-5.2,8,1082,0.20,0.10,100.00,1082,0.03,0.04,1082,0.15,1082,-0.045,,,
10/16/17,0.8,0.02,-9.3,-6.5,-9.3,1083,-7.5,8,1083,0.20,0.10,100.00,1083,0.03,0.04,1083,0.15,1083,-0.045,,,
10/17/17,0.8,0.02,-9.4,-9.3,-13.9,1084,-11.6,11,1084,0.28,0.07,72.73,1084,0.02,0.03,1084,0.15,1084,-0.123,,,
10/18/17,0.9,0.02,-8.8,-7.3,-9.7,1085,-8.3,12,1085,0.30,0.08,75.00,1085,0.02,0.04,1085,0.15,1085,-0.084,,,
